3,Post-Rock,Dream P0p,Alt Rock,,,,,,
3,Exp~*rimental Rock,Electronic,Psychedelic Rock,,,,,,
3,Exp~*rimental Rock,Electronic,Psychedelic Rock,,,,,,
3,Exp~*rimental Rock,Electronic,Psychedelic Rock,,,,,,
2,Dream P0p,Alt Rock,,,,,,,
4,G-F~*nk,West Coast Hip Hop,Gangsta Rap,Hardcore Hip Hop,,,,,
4,G-F~*nk,West Coast Hip Hop,Gangsta Rap,Hardcore Hip Hop,,,,,
3,Indie Rock,Alt Rock,Dream P0p,,,,,,
3,N0ise Rock,Exp~*rimental Rock,Alt Rock,,,,,,
5,P0p Rap,Southern Hip Hop,Electropop,Electronic,Pop,,,,
2,J~*zz Rap,West Coast Hip Hop,,,,,,,
3,Neo-Psychedelia,Dream P0p,Alt Rock,,,,,,
4,Dream P0p,Alt Rock,Neo-Psychedelia,Art Pop,,,,,
3,Nu J~*zz,Jazz Fusion,Electronic,,,,,,
2,Exp~*rimental Rock,Post-Punk,,,,,,,
3,Progressive Big Band,Exp~*rimental Big Band,Avant-Garde Jazz,,,,,,
3,Yacht Rock,Pop Rock,J~*zz-Rock,,,,,,
3,Yacht Rock,J~*zz-Rock,Pop Rock,,,,,,
3,Yacht Rock,J~*zz-Rock,Pop Rock,,,,,,
4,Krautrock,Prog Rock,Exp~*rimental Rock,Art Rock,,,,,
4,Twee Pop,Dream P0p,Alt Rock,Indie Pop,,,,,
2,C0untry Soul,R&B,,,,,,,
2,Amb~*ent Pop,Singer/Songwriter,,,,,,,
2,Amb~*ent Pop,Indie Pop,,,,,,,
3,Art Pop,Amb~*ent Pop,Singer/Songwriter,,,,,,
2,D~*sco Rap,East Coast Hip Hop,,,,,,,
2,F0lk Rock,Singer/Songwriter,,,,,,,
2,F0lk Rock,Singer/Songwriter,,,,,,,
3,F0lk Rock,Contemporary Folk,Singer/Songwriter,,,,,,
4,Jazz Fusion,Smooth Jazz,J~*zz-Rock,Pop Rock,,,,,
4,New Wave,Post-Punk,Art Punk,F~*nk Rock,,,,,
5,New Wave,F~*nk Rock,Post-Punk,Art Punk,Film Soundtrack,,,,
4,New Wave,Post-Punk,Art Punk,F~*nk Rock,,,,,
4,Power Pop,Pop Rock,P0p Punk,Punk Rock,,,,,
4,Political Hip Hop,Hardcore Hip Hop,J~*zz Rap,Conscious Hip Hop,,,,,
3,British Rhythm & Bl~*es,R&B,Garage Rock,,,,,,
5,Dream P0p,Alt Rock,Ethereal Wave,Darkwave,Amb~*ent Pop,,,,
2,F0lk Rock,Singer/Songwriter,,,,,,,
2,P0p Rap,Hip Hop,,,,,,,
2,J~*zz Pop,Video Game Soundtrack,,,,,,,
3,Exp~*rimental Hip Hop,P0p Rap,Southern Hip Hop,,,,,,
3,Trap (Hip Hop),P0p Rap,Southern Hip Hop,,,,,,
4,Dream P0p,Slowcore,Indie Rock,Alt Rock,,,,,
3,J~*zz Rap,Conscious Hip Hop,East Coast Hip Hop,,,,,,
4,P0p Rap,Hip Hop,Alt R&B,Contemporary R&B,,,,,
5,Dream P0p,Indie Rock,Emo,Punk,Alt Rock,,,,
2,P0p Punk,Punk Rock,,,,,,,
2,Pop Rock,Blue-Eyed S0ul,,,,,,,
3,J~*zz Pop,Vocal Jazz,Singer/Songwriter,,,,,,
4,F0lk Rock,Blue-Eyed S0ul,Pop,Singer/Songwriter,,,,,
3,F0lk Rock,Blue-Eyed S0ul,Pop,,,,,,
4,F0lk Rock,Psychedelic Folk,Contemporary Folk,Singer/Songwriter,,,,,
2,F0lk Rock,Singer/Songwriter,,,,,,,
2,G-F~*nk,West Coast Hip Hop,,,,,,,
3,Shoegaze,N0ise P0p,Alt Rock,,,,,,
3,Neo-Psychedelia,F0lk Rock,Alt Rock,,,,,,
1,F0lk Rock,,,,,,,,
3,Dream P0p,Alt Rock,Alt-Pop,,,,,,
4,Dream P0p,Alt Rock,Alt-Pop,Amb~*ent Pop,,,,,
2,P0p Punk,Punk Rock,,,,,,,
3,Dream P0p,Indie Rock,Alt Rock,,,,,,
4,Dream P0p,Slowcore,Indie Rock,Alt Rock,,,,,
4,Shoegaze,Indie Rock,Alt Rock,N0ise P0p,,,,,
3,N0ise P0p,Indie Rock,Alt Rock,,,,,,
5,Hyperpop,P0p Rap,Hip Hop,Electronic,Pop,,,,
3,Shoegaze,Dream P0p,Alt Rock,,,,,,
3,Downtempo,Amb~*ent Pop,Electronic,,,,,,
2,Pop Rock,F0lk Rock,,,,,,,
2,Pop,Amb~*ent Pop,,,,,,,
8,N0ise P0p,Indie Rock,Alt Rock,Twee Pop,Indie Pop,Pop Rock,C86,Jangle Pop,
4,N0ise P0p,Alt Rock,Indie Pop,Neo-Psychedelia,,,,,
5,Soft Rock,Folk Pop,C0untry Rock,Pop Rock,Contemporary Folk,,,,
5,Midwest Emo,Indie Rock,Alt Rock,Punk,Dream P0p,,,,
4,Southern Soul,R&B,Blue-Eyed S0ul,Pop,,,,,
2,Amb~*ent Techno,EDM,,,,,,,
3,Shoegaze,Alt Rock,Dream P0p,,,,,,
2,Amb~*ent House,EDM,,,,,,,
4,IDM,Amb~*ent Techno,Electronic,EDM,,,,,
4,Ethereal Wave,Dream P0p,Alt Rock,Darkwave,,,,,
4,Ethereal Wave,Dream P0p,Alt Rock,Darkwave,,,,,
3,P0p Rap,Hip Hop,Contemporary R&B,,,,,,
4,Dr~*ll,Gangsta Rap,Hardcore Hip Hop,Trap (Hip Hop),,,,,
3,Dream P0p,Alt Rock,Indie Pop,,,,,,
2,Dream P0p,Alt Rock,,,,,,,
3,Dream P0p,Alt Rock,Neo-Psychedelia,,,,,,
1,Bl~*es Rock,,,,,,,,
2,Bl~*es Rock,Pop Rock,,,,,,,
3,F~*nk Rock,Funk,R&B,,,,,,
2,P0p Rap,Hip Hop,,,,,,,
3,Acid Rock,Psychedelic Rock,Bl~*es Rock,,,,,,
3,Celtic Rock,F0lk Rock,New Wave,,,,,,
3,Indie Rock,Alt Rock,F0lk Rock,,,,,,
4,Dream P0p,Alt Rock,Indie Folk,Contemporary Folk,,,,,
3,Alt-Country,Americana,F0lk Rock,,,,,,
4,N0ise P0p,Alt Rock,Singer/Songwriter,Contemporary Folk,,,,,
2,Art Pop,Amb~*ent Pop,,,,,,,
2,P0p Rap,Hip Hop,,,,,,,
2,Exp~*rimental Hip Hop,Cloud Rap,,,,,,,
3,J~*zz-Rock,Avant-Prog Rock,Exp~*rimental Rock,,,,,,
3,Cloud Rap,Em0 Rap,Hip Hop,,,,,,
5,Dream P0p,Alt Rock,Alt R&B,Contemporary R&B,Amb~*ent Pop,,,,
5,Cloud Rap,Em0 Rap,Hip Hop,Alt R&B,Contemporary R&B,,,,
3,N0ise Rock,Post-Hardcore,Punk,,,,,,
3,Alt Rock,P0p Punk,Punk Rock,,,,,,
3,Alt Rock,Emo-P0p,Punk,,,,,,
3,K-Pop,P0p Rap,Hip Hop,,,,,,
3,Dream P0p,Alt Rock,Shoegaze,,,,,,
2,F0lk Rock,Singer/Songwriter,,,,,,,
2,Bl~*es Rock,Electric Blues,,,,,,,
2,F0lk Rock,Singer/Songwriter,,,,,,,
4,Lovers R0ck,Reggae,Jamaican Music,Caribbean Music,,,,,
4,Neo-Psychedelia,Exp~*rimental Rock,Krautrock,Prog Rock,,,,,
4,Minimalism,Modern Classical,Drone (Experimental),Exp~*rimental Rock,,,,,
2,N0ise Rock,Post-Metal,,,,,,,
4,N0ise Rock,Stoner Metal,Japanese Hardcore Punk,Punk Rock,,,,,
4,N0ise Rock,Stoner Metal,Japanese Hardcore Punk,Punk Rock,,,,,
3,N0ise Rock,Japanese Hardcore Punk,Punk Rock,,,,,,
3,N0ise Rock,Stoner Metal,Post-Metal,,,,,,
5,Midwest Emo,Indie Rock,Alt Rock,Punk,Exp~*rimental Rock,,,,
4,D~*sco Rap,Political Hip Hop,East Coast Hip Hop,Conscious Hip Hop,,,,,
4,Funk,P0p Rap,Hip Hop,R&B,,,,,
2,F~*nky House,EDM,,,,,,,
4,Future Garage,UK Garage,EDM,Amb~*ent House,,,,,
1,F0lk Rock,,,,,,,,
4,Krautrock,Prog Rock,Exp~*rimental Rock,Psychedelic Rock,,,,,
4,Krautrock,Prog Rock,Exp~*rimental Rock,Psychedelic Rock,,,,,
3,Krautrock,Prog Rock,Exp~*rimental Rock,,,,,,
3,Krautrock,Prog Rock,Exp~*rimental Rock,,,,,,
6,Turntable Music,Experimental,British Danc3 Band,Jazz,Traditional Pop,Ambient,,,
3,Rock & Roll,Rhythm & Bl~*es,R&B,,,,,,
3,Horrorcore,Hardcore Hip Hop,Exp~*rimental Hip Hop,,,,,,
4,Dream P0p,Alt Rock,Ethereal Wave,Darkwave,,,,,
2,Dream P0p,Alt Rock,,,,,,,
3,Dream P0p,Shoegaze,Alt Rock,,,,,,
7,Psychobilly,Rockabilly,Rock & Roll,Punk Bl~*es,Garage Punk,Garage Rock,Punk Rock,,
3,Swamp Rock,Roots Rock,C0untry Rock,,,,,,
3,Swamp Rock,Roots Rock,F0lk Rock,,,,,,
4,Gothic Rock,Post-Punk,Dream P0p,Alt Rock,,,,,
2,J~*zz Pop,Shibuya-kei,,,,,,,
4,Blue-Eyed S0ul,Smooth Soul,Pop Rock,R&B,,,,,
2,Art Punk,N0ise Rock,,,,,,,
2,Art Rock,Exp~*rimental Rock,,,,,,,
3,Trap (Hip Hop),Southern Hip Hop,Em0 Rap,,,,,,
2,J~*zz Rap,East Coast Hip Hop,,,,,,,
3,Conscious Hip Hop,J~*zz Rap,East Coast Hip Hop,,,,,,
5,N0ise Rock,Lo-Fi / Slacker Rock,N0ise P0p,Indie Rock,Alt Rock,,,,
4,West Coast Hip Hop,Gangsta Rap,Hardcore Hip Hop,G-F~*nk,,,,,
4,Instrumental Hip Hop,Exp~*rimental Hip Hop,Plunderphonics,Experimental,,,,,
7,Trip Hop,Downtempo,Instrumental Hip Hop,Exp~*rimental Hip Hop,Plunderphonics,Experimental,Electronic,,
4,Instrumental Hip Hop,Exp~*rimental Hip Hop,Plunderphonics,Experimental,,,,,
2,P0p Rap,Trap (Hip Hop),,,,,,,
4,Post-Hardcore,Punk,N0ise Rock,Math Rock,,,,,
3,Big Band,Sw~*ng,Jazz,,,,,,
3,Big Band,Sw~*ng,Jazz,,,,,,
4,Dream P0p,Alt Rock,Post-Punk,Neo-Psychedelia,,,,,
3,Blue-Eyed S0ul,Pop Soul,R&B,,,,,,
5,Avant-Garde Metal,Avant-Garde Jazz,Jazz Fusion,Brutal Prog Rock,Exp~*rimental Rock,,,,
5,Neo-Soul,R&B,Liquid F~*nk,Drum and Bass,EDM,,,,
3,Neo-Soul,S0ul Jazz,R&B,,,,,,
3,Psychedelic Soul,F~*nk Rock,R&B,,,,,,
2,East Coast Hip Hop,P0p Rap,,,,,,,
3,F0lk Rock,Folk Pop,Contemporary Folk,,,,,,
3,P0p Rap,Hip Hop,Dance-Pop,,,,,,
5,Amb~*ent Pop,Mandopop,C-Pop,Dream P0p,Alt Rock,,,,
4,Dream P0p,Alt Rock,Downtempo,Electronic,,,,,
2,Dream P0p,Alt Rock,,,,,,,
7,Downtempo,Dub (Reggae),Jamaican Music,Caribbean Music,Dream P0p,Alt Rock,Electronic,,
3,Dream P0p,Alt Rock,Neo-Psychedelia,,,,,,
3,Shoegaze,N0ise P0p,Alt Rock,,,,,,
4,P0p Rap,Hip Hop,Dance-Pop,Southern Hip Hop,,,,,
2,Post-Gr~*nge,Alt Rock,,,,,,,
2,F0lktronica,Electronic,,,,,,,
4,Art Pop,Alt R&B,Contemporary R&B,Amb~*ent Pop,,,,,
2,Singer/Songwriter,F0lk Rock,,,,,,,
2,J~*zz-Rock,Jazz Fusion,,,,,,,
3,F~*nk Rock,Acid Rock,Psychedelic Rock,,,,,,
5,Progressive Breaks,Progressive House,Breakbeat,Amb~*ent Techno,EDM,,,,
4,Slowcore,Indie Rock,Alt Rock,Dream P0p,,,,,
4,Dream P0p,Slowcore,Indie Rock,Alt Rock,,,,,
4,C0untry Blues,American Folk Music,Traditional Folk,Acoustic Blues,,,,,
5,N0isecore,Hardcore Punk,Punk Rock,Harsh Noise,Experimental,,,,
6,Comedy Rap,P0p Rap,Hip Hop,Musical Parody,Novelty,Musical Comedy,,,
3,Political Hip Hop,Abstract Hip Hop,Exp~*rimental Hip Hop,,,,,,
4,Alt Rock,P0p Punk,Punk Rock,Rock Opera,,,,,
2,Amb~*ent Pop,Ambient,,,,,,,
4,P0p Rap,Hip Hop,Contemporary R&B,Art Pop,,,,,
3,P0p Rap,Hip Hop,Pop,,,,,,
5,Dream P0p,Alt Rock,Synthpop,Pop,Electronic,,,,
3,Emo,P0p Punk,Punk Rock,,,,,,
2,Trap (Hip Hop),P0p Rap,,,,,,,
2,Exp~*rimental Hip Hop,Exp~*rimental Rock,,,,,,,
4,Glitch Hop,Exp~*rimental Hip Hop,Glitch (Experimental),Electronic,,,,,
5,Moombahton,R3ggaeton,Latin American Music,Hispanic Music,EDM,,,,
3,Rhythm & Bl~*es,R&B,Rock & Roll,,,,,,
2,J~*zz-Rock,Bl~*es Rock,,,,,,,
3,Acid Rock,Psychedelic Rock,Bl~*es Rock,,,,,,
3,Psychedelic Rock,Hard Rock,Bl~*es Rock,,,,,,
3,Conscious Hip Hop,P0p Rap,East Coast Hip Hop,,,,,,
5,Exp~*rimental Hip Hop,Rap Rock,Dance-Punk,Hardcore Hip Hop,Post-Punk,,,,
2,F0lk Rock,Singer/Songwriter,,,,,,,
4,P0p Punk,Punk Rock,Indie Rock,Alt Rock,,,,,
2,P0p Punk,Punk Rock,,,,,,,
3,Exp~*rimental Hip Hop,Glitch Hop,Electronic,,,,,,
4,Art Pop,J~*zz Pop,Amb~*ent Pop,Progressive Pop,,,,,
2,Conscious Hip Hop,P0p Rap,,,,,,,
6,Synthpop,Electropop,Electronic,P0p Rap,Hip Hop,Pop,,,
5,P0p Rap,Hip Hop,Synthpop,Electronic,Pop,,,,
2,P0p Rap,Exp~*rimental Hip Hop,,,,,,,
3,Contemporary R&B,Conscious Hip Hop,P0p Rap,,,,,,
2,Amb~*ent Pop,Art Pop,,,,,,,
2,Amb~*ent Pop,Art Pop,,,,,,,
2,F0lk Rock,C0untry Rock,,,,,,,
6,P0p Rap,Hip Hop,Electropop,Synthpop,Electronic,Pop,,,
2,D~*sco Rap,East Coast Hip Hop,,,,,,,
6,Grime,Electronic,Ragga,Danc3hall,Jamaican Music,Caribbean Music,,,
3,Dream P0p,Alt Rock,Alt-Pop,,,,,,
2,Singer/Songwriter,Amb~*ent Pop,,,,,,,
2,Hard Rock,Bl~*es Rock,,,,,,,
2,Amb~*ent Pop,Singer/Songwriter,,,,,,,
2,Amb~*ent Pop,Singer/Songwriter,,,,,,,
3,Trap (Hip Hop),P0p Rap,Southern Hip Hop,,,,,,
3,Exp~*rimental Hip Hop,Memphis Rap,Hardcore Hip Hop,,,,,,
3,Cloud Rap,Southern Hip Hop,Exp~*rimental Hip Hop,,,,,,
2,P0p Rap,Hip Hop,,,,,,,
2,F0lk Rock,Psychedelic Rock,,,,,,,
4,R3ggaeton,Latin Pop,Latin American Music,Hispanic Music,,,,,
2,J~*zz Pop,Video Game Soundtrack,,,,,,,
8,Danc3hall,UK Hip Hop,Exp~*rimental Hip Hop,Electropop,Electronic,Jamaican Music,Caribbean Music,Pop,
3,Shoegaze,Dream P0p,Alt Rock,,,,,,
5,Synthpop,Dream P0p,Alt Rock,Electronic,Pop,,,,
6,Post-Rock,Dream P0p,Alt Rock,Synthpop,Electronic,Pop,,,
4,F0lk Punk,Punk Rock,Ska Punk,Third Wave Ska,,,,,
3,Pop Soul,R&B,J~*zz Pop,,,,,,
6,Mashup,Musical Comedy,Pop,P0p Rap,Hip Hop,Television Soundtrack,,,
3,Detroit Techno,Amb~*ent Techno,EDM,,,,,,
4,Alt-Country,Dream P0p,Alt Rock,F0lk Rock,,,,,
2,Dream P0p,Alt Rock,,,,,,,
3,N0ise Rock,Post-Hardcore,Punk,,,,,,
3,N0ise Rock,Post-Hardcore,Punk,,,,,,
2,Trap (Hip Hop),P0p Rap,,,,,,,
3,J~*zz Rap,Abstract Hip Hop,East Coast Hip Hop,,,,,,
4,J~*zz-Rock,Jazz Fusion,Film Score,Film Soundtrack,,,,,
3,Dance-Pop,F~*nky House,EDM,,,,,,
3,Shoegaze,Dream P0p,Alt Rock,,,,,,
3,Shoegaze,Dream P0p,Alt Rock,,,,,,
3,Indietronica,F0lktronica,Electronic,,,,,,
3,Shoegaze,Dream P0p,Alt Rock,,,,,,
3,Shoegaze,N0ise P0p,Alt Rock,,,,,,
3,Shoegaze,Dream P0p,Alt Rock,,,,,,
4,Shoegaze,Dream P0p,N0ise P0p,Alt Rock,,,,,
4,East Coast Hip Hop,J~*zz Rap,Boom Bap,Hardcore Hip Hop,,,,,
4,Power Pop,P0p Punk,Punk Rock,Pop Rock,,,,,
3,C0untry Rock,F0lk Rock,Singer/Songwriter,,,,,,
1,C0untry Rock,,,,,,,,
3,P0p Rap,Hip Hop,Dance-Pop,,,,,,
3,Krautrock,Prog Rock,Exp~*rimental Rock,,,,,,
3,Krautrock,Prog Rock,Exp~*rimental Rock,,,,,,
2,Vocal Jazz,S0ul Jazz,,,,,,,
4,S0ul Jazz,Vocal Jazz,Soul,R&B,,,,,
4,N0ise Rock,Grunge,Alt Rock,Exp~*rimental Rock,,,,,
2,J~*zz Pop,Singer/Songwriter,,,,,,,
4,Deep House,Nu J~*zz,EDM,Electronic,,,,,
2,J~*zz Rap,Instrumental Hip Hop,,,,,,,
2,J~*zz Rap,Instrumental Hip Hop,,,,,,,
3,Prog Rock,J~*zz-Rock,Art Rock,,,,,,
3,Amb~*ent Trance,Techno,EDM,,,,,,
5,Boom Bap,Hardcore Hip Hop,Conscious Hip Hop,J~*zz Rap,East Coast Hip Hop,,,,
4,Indietronica,Dream P0p,Alt Rock,Electronic,,,,,
5,Boom Bap,Hardcore Hip Hop,J~*zz Rap,West Coast Hip Hop,Conscious Hip Hop,,,,
5,P0p Rap,Hip Hop,Latin Rap,Hip House,EDM,,,,
5,Dance-Pop,P0p Rap,Hip Hop,Hip House,EDM,,,,
4,Trap M3tal,Trap (Hip Hop),Hardcore Hip Hop,Southern Hip Hop,,,,,
2,Celtic Rock,F0lk Rock,,,,,,,
1,S0ul Jazz,,,,,,,,
3,Electronic,Art Pop,Amb~*ent Pop,,,,,,
2,Art Rock,Exp~*rimental Rock,,,,,,,
3,P0p Rap,Trap (Hip Hop),Southern Hip Hop,,,,,,
2,P0p Rap,Southern Hip Hop,,,,,,,
2,P0p Rap,Southern Hip Hop,,,,,,,
5,Dream P0p,Alt Rock,F0lk Rock,Folk Pop,Contemporary Folk,,,,
2,Indie Pop,J~*zz Pop,,,,,,,
2,J~*zz Pop,Singer/Songwriter,,,,,,,
3,Trap M3tal,Trap (Hip Hop),Hardcore Hip Hop,,,,,,
6,Twee Pop,Indie Pop,N0ise P0p,Alt Rock,Jangle Pop,Pop Rock,,,
4,Twee Pop,Indie Pop,N0ise P0p,Alt Rock,,,,,
2,Garage Rock,M0d,,,,,,,
2,Psychedelic Rock,M0d,,,,,,,
2,F0lk Rock,Roots Rock,,,,,,,
8,Big Beat,Breakbeat Hardcore (EDM),F~*nky House,Plunderphonics,Experimental,Electronic,Mashup,Soundtrack,
6,Big Beat,Breakbeat,EDM,F~*nky House,Mashup,Soundtrack,,,
3,Rhythm & Bl~*es,R&B,Soul,,,,,,
2,Rhythm & Bl~*es,R&B,,,,,,,
5,Latin Pop,Dance-Pop,R3ggaeton,Latin American Music,Hispanic Music,,,,
3,Pop Rock,Post-Gr~*nge,Alt Rock,,,,,,
4,Dream P0p,Alt Rock,Shoegaze,Post-Rock,,,,,
4,Folk Pop,F0lk Rock,Contemporary Folk,Singer/Songwriter,,,,,
5,Delta Blues,C0untry Blues,American Folk Music,Traditional Folk,Acoustic Blues,,,,
4,Ethereal Wave,Darkwave,Dream P0p,Alt Rock,,,,,
3,Dream P0p,Shoegaze,Alt Rock,,,,,,
5,Dream P0p,Alt Rock,Slowcore,Indie Rock,Acoustic Rock,,,,
2,G-F~*nk,West Coast Hip Hop,,,,,,,
2,P0p Rap,West Coast Hip Hop,,,,,,,
2,N0ise Rock,Alt Rock,,,,,,,
3,Post-Rock,N0ise Rock,Exp~*rimental Rock,,,,,,
3,Snap,P0p Rap,Southern Hip Hop,,,,,,
7,Trap (Hip Hop),P0p Rap,Southern Hip Hop,B0p,Dr~*ll,Gangsta Rap,Hardcore Hip Hop,,
7,Nu J~*zz,J~*zzstep,Drill and Bass,IDM,Electronic,Drum and Bass,EDM,,
2,J~*zz-Rock,Bl~*es Rock,,,,,,,
2,J~*zz-Rock,F~*nk Rock,,,,,,,
2,Pop Rock,F~*nk Rock,,,,,,,
4,Downtempo,Art Pop,Amb~*ent Pop,Electronic,,,,,
3,Art Pop,Art Rock,J~*zz Pop,,,,,,
4,Art Pop,J~*zz Pop,Chamber Pop,Indie Pop,,,,,
4,Singer/Songwriter,Indie Pop,Dream P0p,Alt Rock,,,,,
4,Garage Rock,Proto-Punk,Hard Rock,J~*zz-Rock,,,,,
3,C0untry Soul,R&B,Progressive Country,,,,,,
2,Amb~*ent Pop,Singer/Songwriter,,,,,,,
3,F0lk Rock,Contemporary Folk,Singer/Songwriter,,,,,,
2,F0lk Rock,Singer/Songwriter,,,,,,,
3,F0lk Rock,Contemporary Folk,Singer/Songwriter,,,,,,
2,Exp~*rimental Rock,Post-Rock,,,,,,,
4,N0ise Rock,Exp~*rimental Rock,No Wave,Post-Punk,,,,,
5,Midwest Emo,Indie Rock,Alt Rock,Emo-P0p,Punk,,,,
5,Indietronica,Electronic,Shoegaze,Alt Rock,N0ise P0p,,,,
4,Dream P0p,Alt Rock,Indie Pop,Amb~*ent Pop,,,,,
2,Amb~*ent Pop,Art Pop,,,,,,,
3,New Wave,Post-Punk,F~*nk Rock,,,,,,
3,New Wave,F~*nk Rock,Film Soundtrack,,,,,,
5,Exp~*rimental Rock,Throat Singing,Inuit Music,Native American Music,Traditional Folk,,,,
7,Rhythm & Bl~*es,R&B,Vocal Jazz,Country B00gie,Traditional Country,American Folk Music,Traditional Folk,,
3,Post-Punk,Exp~*rimental Rock,Avant-Prog Rock,,,,,,
4,Memphis Rap,Hardcore Hip Hop,Exp~*rimental Hip Hop,Southern Hip Hop,,,,,
4,Psychedelic Folk,Contemporary Folk,F0lk Rock,Singer/Songwriter,,,,,
3,Contemporary Folk,F0lk Rock,Singer/Songwriter,,,,,,
2,Exp~*rimental Rock,J~*zz-Rock,,,,,,,
2,Art Rock,J~*zz-Rock,,,,,,,
4,Exp~*rimental Rock,Bl~*es Rock,Industrial Rock,Post-Industrial,,,,,
4,Post-Rock,Krautrock,Prog Rock,Exp~*rimental Rock,,,,,
3,F0lk Rock,C0untry Rock,Singer/Songwriter,,,,,,
2,Singer/Songwriter,F0lk Rock,,,,,,,
3,Trap (Hip Hop),P0p Rap,Southern Hip Hop,,,,,,
2,J~*zz Rap,East Coast Hip Hop,,,,,,,
3,Punk Bl~*es,Punk Rock,Art Punk,,,,,,
4,Neo-Soul,R&B,P0p Rap,West Coast Hip Hop,,,,,
4,Neo-Soul,R&B,P0p Rap,West Coast Hip Hop,,,,,
3,R@gga Jungle,Drum and Bass,EDM,,,,,,
5,Nu J~*zz,House,Instrumental Hip Hop,Electronic,EDM,,,,
2,Rhythm & Bl~*es,R&B,,,,,,,
4,F0lk Rock,Blue-Eyed S0ul,Pop,Singer/Songwriter,,,,,
4,F0lk Rock,Blue-Eyed S0ul,Pop,Singer/Songwriter,,,,,
2,Exp~*rimental Rock,Art Rock,,,,,,,
2,Exp~*rimental Rock,Art Rock,,,,,,,
2,Nu J~*zz,Electronic,,,,,,,
3,Cloud Rap,Exp~*rimental Hip Hop,Southern Hip Hop,,,,,,
3,F~*nky House,Deep House,EDM,,,,,,
2,Rhythm & Bl~*es,R&B,,,,,,,
3,N0ise Rock,Post-Punk,Post-Hardcore,,,,,,
4,P0p Rap,Pop,Hip Hop,Film Soundtrack,,,,,
6,Neocl~*ssical New Age,Ambient,Sequencer & Tracker,Bit Music,Electronic,Video Game Soundtrack,,,
6,Neocl~*ssical New Age,Ambient,Sequencer & Tracker,Bit Music,Electronic,Video Game Soundtrack,,,
3,P0p Rap,Trap (Hip Hop),Hip Hop,,,,,,
3,Dream P0p,Indie Rock,Alt Rock,,,,,,
3,Dream P0p,Indie Rock,Alt Rock,,,,,,
4,Shoegaze,Indie Rock,Alt Rock,N0ise P0p,,,,,
3,Dream P0p,Indie Pop,Alt Rock,,,,,,
3,Dream P0p,Indie Pop,Alt Rock,,,,,,
3,Dream P0p,Post-Rock,Alt Rock,,,,,,
3,Indie Pop,Dream P0p,Alt Rock,,,,,,
4,Rhythm & Bl~*es,R&B,Electric Blues,Rock & Roll,,,,,
3,Trap (Hip Hop),Southern Hip Hop,P0p Rap,,,,,,
3,West Coast Hip Hop,G-F~*nk,Hip Hop,,,,,,
4,West Coast Hip Hop,P0p Rap,G-F~*nk,Hip Hop,,,,,
2,West Coast Hip Hop,P0p Rap,,,,,,,
4,Alt R&B,Contemporary R&B,Trap (Hip Hop),P0p Rap,,,,,
3,Pop Soul,R&B,Blue-Eyed S0ul,,,,,,
1,Neocl~*ssical New Age,,,,,,,,
2,F~*nk Rock,Novelty,,,,,,,
3,French House,EDM,F~*nky House,,,,,,
3,Downtempo,Amb~*ent Pop,Electronic,,,,,,
5,Downtempo,Space Age Pop,Easy Listening,Amb~*ent Pop,Electronic,,,,
3,Shoegaze,Dream P0p,Alt Rock,,,,,,
3,Shoegaze,Dream P0p,Alt Rock,,,,,,
3,Post-Gr~*nge,Alt Rock,Pop Rock,,,,,,
9,Indie Folk,Contemporary Folk,Lo-Fi / Slacker Rock,Indie Rock,Alt Rock,Bedroom Pop,Indie Pop,Singer/Songwriter,F0lk Rock
5,N0ise P0p,Slowcore,Lo-Fi / Slacker Rock,Indie Rock,Alt Rock,,,,
3,Indie Rock,Alt Rock,Exp~*rimental Rock,,,,,,
4,Indie Folk,Contemporary Folk,F0lk Rock,Alt-Country,,,,,
5,Indie Folk,Indie Rock,F0lk Rock,Contemporary Folk,Alt Rock,,,,
5,Art Pop,Indie Pop,Indietronica,F0lktronica,Electronic,,,,
5,N0ise P0p,Indie Pop,Hypnagogic Pop,Neo-Psychedelia,Alt Rock,,,,
5,Shoegaze,Alt Rock,N0ise P0p,Indie Pop,Indie Rock,,,,
3,Dream P0p,Alt Rock,Indie Pop,,,,,,
4,Shoegaze,Alt Rock,N0ise P0p,Indie Pop,,,,,
4,Dream P0p,Hypnagogic Pop,Alt Rock,Neo-Psychedelia,,,,,
3,Folk Pop,F0lk Rock,Contemporary Folk,,,,,,
5,Midwest Emo,Indie Rock,Alt Rock,Punk,Dream P0p,,,,
5,Midwest Emo,Indie Rock,Alt Rock,Punk,Dream P0p,,,,
5,Midwest Emo,Indie Rock,Alt Rock,Punk,Dream P0p,,,,
6,Dream P0p,Alt Rock,Midwest Emo,Indie Rock,Alt Rock,Punk,,,
4,Krautrock,Prog Rock,Exp~*rimental Rock,Psychedelic Rock,,,,,
4,Neo-Psychedelia,Amb~*ent Pop,Indietronica,Electronic,,,,,
1,Exp~*rimental Rock,,,,,,,,
2,Amb~*ent Techno,EDM,,,,,,,
4,Amb~*ent Techno,EDM,IDM,Electronic,,,,,
2,Amb~*ent Techno,EDM,,,,,,,
3,Amb~*ent Techno,Breakbeat,EDM,,,,,,
2,Amb~*ent Techno,EDM,,,,,,,
2,Amb~*ent Techno,EDM,,,,,,,
3,Amb~*ent Techno,Detroit Techno,EDM,,,,,,
2,Amb~*ent Techno,EDM,,,,,,,
